"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.0137782710136501,2,11,1,0.0909090909090909,0.5,"CORUM:2695","CORUM","ETS2-FOS-JUN complex",3383,1133,"CORUM","FOS","FOS","ENSG00000170345","CORUM - ETS2-FOS-JUN complex"
"query_1",TRUE,0.0137782710136501,2,11,1,0.0909090909090909,0.5,"CORUM:2798","CORUM","MMP-2-CLDN1 complex",3383,1202,"CORUM","CLDN1","CLDN1","ENSG00000163347","CORUM - MMP-2-CLDN1 complex"
"query_1",TRUE,0.0137782710136501,2,11,1,0.0909090909090909,0.5,"CORUM:5375","CORUM","EGR-EP300 complex",3383,1655,"CORUM","EGR1","EGR1","ENSG00000120738","CORUM - EGR-EP300 complex"
"query_1",TRUE,0.0137782710136501,3,11,1,0.0909090909090909,0.333333333333333,"CORUM:2693","CORUM","NFAT-JUN-FOS DNA-protein complex",3383,1131,"CORUM","FOS","FOS","ENSG00000170345","CORUM - NFAT-JUN-FOS DNA-protein complex"
"query_1",TRUE,0.0137782710136501,2,11,1,0.0909090909090909,0.5,"CORUM:2694","CORUM","ERG-JUN-FOS DNA-protein complex",3383,1132,"CORUM","FOS","FOS","ENSG00000170345","CORUM - ERG-JUN-FOS DNA-protein complex"
"query_1",TRUE,0.0137782710136501,3,11,1,0.0909090909090909,0.333333333333333,"CORUM:6235","CORUM","c-Fos-c-Jun-SAF-1 complex",3383,1993,"CORUM","FOS","FOS","ENSG00000170345","CORUM - c-Fos-c-Jun-SAF-1 complex"
"query_1",TRUE,0.0137782710136501,2,11,1,0.0909090909090909,0.5,"CORUM:6683","CORUM","SYNE2-TMEM67 complex",3383,2301,"CORUM","SYNE2","SYNE2","ENSG00000054654","CORUM - SYNE2-TMEM67 complex"
"query_1",TRUE,0.0137782710136501,2,11,1,0.0909090909090909,0.5,"CORUM:1063","CORUM","GRASP-GRP1 complex",3383,571,"CORUM","TAMALIN","TAMALIN","ENSG00000161835","CORUM - GRASP-GRP1 complex"
"query_1",TRUE,0.0137782710136501,1,11,1,0.0909090909090909,1,"CORUM:7309","CORUM","END1-ENDRA complex",3383,2761,"CORUM","EDN1","EDN1","ENSG00000078401","CORUM - END1-ENDRA complex"
"query_1",TRUE,0.0137782710136501,3,11,1,0.0909090909090909,0.333333333333333,"CORUM:7421","CORUM","TSPY1-TSPYL5-USP7 complex",3383,2831,"CORUM","TSPYL5","TSPYL5","ENSG00000180543","CORUM - TSPY1-TSPYL5-USP7 complex"
"query_1",TRUE,0.0137782710136501,2,11,1,0.0909090909090909,0.5,"CORUM:2688","CORUM","MMP14-CLDN1 complex",3383,1129,"CORUM","CLDN1","CLDN1","ENSG00000163347","CORUM - MMP14-CLDN1 complex"
"query_1",TRUE,0.0137782710136501,3,11,1,0.0909090909090909,0.333333333333333,"CORUM:6317","CORUM","NLRP1 inflammasome",3383,2051,"CORUM","CASP5","CASP5","ENSG00000137757","CORUM - NLRP1 inflammasome"
"query_1",TRUE,0.0157233292590837,4,11,1,0.0909090909090909,0.25,"CORUM:2692","CORUM","SMAD3-SMAD4-cJun-cFos complex",3383,1130,"CORUM","FOS","FOS","ENSG00000170345","CORUM - SMAD3-SMAD4-cJun-cFos complex"
"query_1",TRUE,0.0157233292590837,4,11,1,0.0909090909090909,0.25,"CORUM:2754","CORUM","JUND-FOSB-SMAD3-SMAD4 complex",3383,1173,"CORUM","FOSB","FOSB","ENSG00000125740","CORUM - JUND-FOSB-SMAD3-SMAD4 complex"
"query_1",TRUE,0.0183167884230906,5,11,1,0.0909090909090909,0.2,"CORUM:7304","CORUM","HIC1-PCL3L-PCR2 complex",3383,2759,"CORUM","HIC1","HIC1","ENSG00000177374","CORUM - HIC1-PCL3L-PCR2 complex"
"query_1",TRUE,0.0307274943918604,9,11,1,0.0909090909090909,0.111111111111111,"CORUM:781","CORUM","URI complex (Unconventional prefoldin RPB5 Interactor)",3383,435,"CORUM","STAP1","STAP1","ENSG00000035720","CORUM - URI complex (Unconventional prefoldin RPB5 Interactor)"
