"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.00896290900198627,4,21,2,0.0952380952380952,0.5,"CORUM:6951","CORUM","NG2-galectin-3-alpha3beta1-integrin complex",3383,2481,"CORUM,CORUM","LGALS3,CSPG4","LGALS3,CSPG4","ENSG00000131981,ENSG00000173546","CORUM - NG2-galectin-3-alpha3beta1-integrin complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:5732","CORUM","NRP2-VEGFC complex",3383,1790,"CORUM","NRP2","NRP2","ENSG00000118257","CORUM - NRP2-VEGFC complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:1300","CORUM","CRLR-RAMP1 complex",3383,726,"CORUM","RAMP1","RAMP1","ENSG00000132329","CORUM - CRLR-RAMP1 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:7112","CORUM","PLAUR-PLAU complex",3383,2609,"CORUM","PLAU","PLAU","ENSG00000122861","CORUM - PLAUR-PLAU complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:7109","CORUM","IGF2R-PLAUR-PLAU complex",3383,2606,"CORUM","PLAU","PLAU","ENSG00000122861","CORUM - IGF2R-PLAUR-PLAU complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:7038","CORUM","BVR-PKCD-ERK2 complex",3383,2541,"CORUM","BLVRA","BLVRA","ENSG00000106605","CORUM - BVR-PKCD-ERK2 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:1301","CORUM","CRLR-RAMP1 complex",3383,727,"CORUM","RAMP1","RAMP1","ENSG00000132329","CORUM - CRLR-RAMP1 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:6808","CORUM","ADRB1-CXCR4 complex",3383,2388,"CORUM","CXCR4","CXCR4","ENSG00000121966","CORUM - ADRB1-CXCR4 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:2073","CORUM","TNFRSF11A-TRAF6-SRC complex",3383,900,"CORUM","TNFRSF11A","TNFRSF11A","ENSG00000141655","CORUM - TNFRSF11A-TRAF6-SRC complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:2351","CORUM","ITGB6-FYN-FN1 complex",3383,991,"CORUM","FN1","FN1","ENSG00000115414","CORUM - ITGB6-FYN-FN1 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:6807","CORUM","ADRA1A-CXCR4 complex",3383,2387,"CORUM","CXCR4","CXCR4","ENSG00000121966","CORUM - ADRA1A-CXCR4 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:2375","CORUM","FN1-TGM2 complex",3383,1008,"CORUM","FN1","FN1","ENSG00000115414","CORUM - FN1-TGM2 complex"
"query_1",TRUE,0.0241671711253943,1,21,1,0.0476190476190476,1,"CORUM:6091","CORUM","NF-YA-LaminA complex",3383,1884,"CORUM","LMNA","LMNA","ENSG00000160789","CORUM - NF-YA-LaminA complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:3231","CORUM","Eps15-stonin2 complex",3383,1472,"CORUM","STON2","STON2","ENSG00000140022","CORUM - Eps15-stonin2 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:5740","CORUM","NRP2-VEGFR3 complex",3383,1795,"CORUM","NRP2","NRP2","ENSG00000118257","CORUM - NRP2-VEGFR3 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:5733","CORUM","NRP2-VEGFD complex, heparin dependent",3383,1791,"CORUM","NRP2","NRP2","ENSG00000118257","CORUM - NRP2-VEGFD complex, heparin dependent"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:5274","CORUM","Cell-cell junction complex (ARHGAP10-CTNNA1)",3383,1624,"CORUM","ARHGAP10","ARHGAP10","ENSG00000071205","CORUM - Cell-cell junction complex (ARHGAP10-CTNNA1)"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:5337","CORUM","ELMO1-DOCK1 complex",3383,1642,"CORUM","DOCK1","DOCK1","ENSG00000150760","CORUM - ELMO1-DOCK1 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:5673","CORUM","PlexinA1-Nrp2 complex",3383,1769,"CORUM","NRP2","NRP2","ENSG00000118257","CORUM - PlexinA1-Nrp2 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:6056","CORUM","APP-TNFRSF21 complex",3383,1864,"CORUM","TNFRSF21","TNFRSF21","ENSG00000146072","CORUM - APP-TNFRSF21 complex"
"query_1",TRUE,0.0241671711253943,2,21,1,0.0476190476190476,0.5,"CORUM:3057","CORUM","ITGA10-ITGB1 complex",3383,1364,"CORUM","ITGA10","ITGA10","ENSG00000143127","CORUM - ITGA10-ITGB1 complex"
"query_1",TRUE,0.0261729910004973,3,21,1,0.0476190476190476,0.333333333333333,"CORUM:5343","CORUM","ELMO1-DOCK1-CRKII complex",3383,1645,"CORUM","DOCK1","DOCK1","ENSG00000150760","CORUM - ELMO1-DOCK1-CRKII complex"
"query_1",TRUE,0.0261729910004973,3,21,1,0.0476190476190476,0.333333333333333,"CORUM:7110","CORUM","IGF2R-PLG-PLAU-PLAUR-LTGFbeta1 complex",3383,2607,"CORUM","PLAU","PLAU","ENSG00000122861","CORUM - IGF2R-PLG-PLAU-PLAUR-LTGFbeta1 complex"
"query_1",TRUE,0.0261729910004973,3,21,1,0.0476190476190476,0.333333333333333,"CORUM:5342","CORUM","ELMO1-DOCK1-RAC1 complex",3383,1644,"CORUM","DOCK1","DOCK1","ENSG00000150760","CORUM - ELMO1-DOCK1-RAC1 complex"
"query_1",TRUE,0.0261729910004973,3,21,1,0.0476190476190476,0.333333333333333,"CORUM:3059","CORUM","ITGA11-ITGB1-COL1A1 complex",3383,1366,"CORUM","COL1A1","COL1A1","ENSG00000108821","CORUM - ITGA11-ITGB1-COL1A1 complex"
"query_1",TRUE,0.0261729910004973,3,21,1,0.0476190476190476,0.333333333333333,"CORUM:2962","CORUM","CRK-BCAR1-DOCK1 complex",3383,1314,"CORUM","DOCK1","DOCK1","ENSG00000150760","CORUM - CRK-BCAR1-DOCK1 complex"
"query_1",TRUE,0.0261729910004973,3,21,1,0.0476190476190476,0.333333333333333,"CORUM:2241","CORUM","HD-RAB8A-OPTN complex",3383,964,"CORUM","OPTN","OPTN","ENSG00000123240","CORUM - HD-RAB8A-OPTN complex"
"query_1",TRUE,0.0261729910004973,3,21,1,0.0476190476190476,0.333333333333333,"CORUM:336","CORUM","DNA ligase IV-XRCC4-AHNK complex",3383,198,"CORUM","AHNAK","AHNAK","ENSG00000124942","CORUM - DNA ligase IV-XRCC4-AHNK complex"
"query_1",TRUE,0.0261729910004973,3,21,1,0.0476190476190476,0.333333333333333,"CORUM:74","CORUM","HOMER3-IP3R-TRPC1 complex",3383,39,"CORUM","HOMER3","HOMER3","ENSG00000051128","CORUM - HOMER3-IP3R-TRPC1 complex"
"query_1",TRUE,0.0296774906574095,4,21,1,0.0476190476190476,0.25,"CORUM:2383","CORUM","ITGA5-ITGB1-FN1-TGM2 complex",3383,1015,"CORUM","FN1","FN1","ENSG00000115414","CORUM - ITGA5-ITGB1-FN1-TGM2 complex"
"query_1",TRUE,0.0296774906574095,4,21,1,0.0476190476190476,0.25,"CORUM:2850","CORUM","ITGA5-ITGB1-FN-1-NOV complex",3383,1243,"CORUM","FN1","FN1","ENSG00000115414","CORUM - ITGA5-ITGB1-FN-1-NOV complex"
"query_1",TRUE,0.0296774906574095,4,21,1,0.0476190476190476,0.25,"CORUM:6806","CORUM","IGF1R-CXCR4-GNAI2-GNB1 complex",3383,2386,"CORUM","CXCR4","CXCR4","ENSG00000121966","CORUM - IGF1R-CXCR4-GNAI2-GNB1 complex"
"query_1",TRUE,0.0296774906574095,4,21,1,0.0476190476190476,0.25,"CORUM:6939","CORUM","Norrin receptor complex",3383,2475,"CORUM","LRP5","LRP5","ENSG00000162337","CORUM - Norrin receptor complex"
"query_1",TRUE,0.0296774906574095,4,21,1,0.0476190476190476,0.25,"CORUM:2376","CORUM","ITGA2B-ITGB3-FN1-TGM2 complex",3383,1009,"CORUM","FN1","FN1","ENSG00000115414","CORUM - ITGA2B-ITGB3-FN1-TGM2 complex"
"query_1",TRUE,0.0349325775487306,5,21,1,0.0476190476190476,0.2,"CORUM:6820","CORUM","APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)",3383,2393,"CORUM","FN1","FN1","ENSG00000115414","CORUM - APOL1 complex B (APOL1, APOA1, HPR, FN1, IGHM)"
"query_1",TRUE,0.0349325775487306,5,21,1,0.0476190476190476,0.2,"CORUM:5608","CORUM","Emerin architectural complex",3383,1744,"CORUM","LMNA","LMNA","ENSG00000160789","CORUM - Emerin architectural complex"
"query_1",TRUE,0.0460590199595003,7,21,1,0.0476190476190476,0.142857142857143,"CORUM:1746","CORUM","SMN containing complex",3383,814,"CORUM","LGALS3","LGALS3","ENSG00000131981","CORUM - SMN containing complex"
"query_1",TRUE,0.0460590199595003,7,21,1,0.0476190476190476,0.142857142857143,"CORUM:1728","CORUM","CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex",3383,807,"CORUM","LMNA","LMNA","ENSG00000160789","CORUM - CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex"
